2072

25 25 25 0.5 0 100,25255075
25 26 25 0.5 0 100,25255076
25 27 25 0.5 0 100,25255077
25 28 25 0.5 0 100,25255078
25 29 25 0.5 0 100,25255079
25 30 25 0.5 0 100,25255080
25 31 25 0.5 0 100,25255081
25 32 25 0.5 0 100,25255082
25 33 25 0.5 0 100,25255083
25 34 25 0.5 0 100,25255084
25 35 25 0.5 0 100,25255085
25 36 25 0.5 100 0,25255086
25 37 25 0.5 100 0,25255087
25 22 26 0.5 100 0,25260073
25 23 26 0.5 100 0,25260074
25 24 26 0.5 0 100,25260075
25 25 26 0.5 0 100,25260076
25 26 26 0.5 0 100,25260077
25 27 26 0.5 0 100,25260078
25 28 26 0.5 0 100,25260079
25 29 26 0.5 0 100,25260080
25 30 26 0.5 0 100,25260081
25 31 26 0.5 0 100,25260082
25 32 26 0.5 0 100,25260083
25 33 26 0.5 0 100,25260084
25 34 26 0.5 0 100,25260085
25 35 26 0.5 0 100,25260086
25 36 26 0.5 0 100,25260087
25 37 26 0.5 100 0,25260088
25 38 26 0.5 100 0,25260089
25 22 27 0.5 100 0,25265074
25 23 27 0.5 100 0,25265075
25 24 27 0.5 0 100,25265076
25 25 27 0.5 0 100,25265077
25 26 27 0.5 0 100,25265078
25 27 27 0.5 0 100,25265079
25 28 27 0.5 0 100,25265080
25 29 27 0.5 0 100,25265081
25 30 27 0.5 0 100,25265082
25 31 27 0.5 0 100,25265083
25 32 27 0.5 0 100,25265084
25 33 27 0.5 0 100,25265085
25 34 27 0.5 0 100,25265086
25 35 27 0.5 0 100,25265087
25 36 27 0.5 0 100,25265088
25 37 27 0.5 100 0,25265089
25 38 27 0.5 100 0,25265090
25 21 28 0.5 100 0,25270074
25 22 28 0.5 100 0,25270075
25 23 28 0.5 0 100,25270076
25 24 28 0.5 0 100,25270077
25 25 28 0.5 0 100,25270078
25 26 28 0.5 0 100,25270079
25 27 28 0.5 0 100,25270080
25 28 28 0.5 0 100,25270081
25 29 28 0.5 0 100,25270082
25 30 28 0.5 0 100,25270083
25 31 28 0.5 0 100,25270084
25 32 28 0.5 0 100,25270085
25 33 28 0.5 0 100,25270086
25 34 28 0.5 0 100,25270087
25 35 28 0.5 0 100,25270088
25 36 28 0.5 0 100,25270089
25 37 28 0.5 0 100,25270090
25 38 28 0.5 100 0,25270091
25 39 28 0.5 100 0,25270092
25 21 29 0.5 100 0,25275075
25 22 29 0.5 100 0,25275076
25 23 29 0.5 0 100,25275077
25 24 29 0.5 0 100,25275078
25 25 29 0.5 0 100,25275079
25 26 29 0.5 0 100,25275080
25 27 29 0.5 0 100,25275081
25 28 29 0.5 0 100,25275082
25 29 29 0.5 0 100,25275083
25 30 29 0.5 0 100,25275084
25 31 29 0.5 0 100,25275085
25 32 29 0.5 0 100,25275086
25 33 29 0.5 0 100,25275087
25 34 29 0.5 0 100,25275088
25 35 29 0.5 0 100,25275089
25 36 29 0.5 0 100,25275090
25 37 29 0.5 0 100,25275091
25 38 29 0.5 100 0,25275092
25 39 29 0.5 100 0,25275093
25 21 30 0.5 100 0,25280076
25 22 30 0.5 100 0,25280077
25 23 30 0.5 0 100,25280078
25 24 30 0.5 0 100,25280079
25 25 30 0.5 0 100,25280080
25 26 30 0.5 0 100,25280081
25 27 30 0.5 0 100,25280082
25 28 30 0.5 0 100,25280083
25 29 30 0.5 0 100,25280084
25 30 30 0.5 0 100,25280085
25 31 30 0.5 0 100,25280086
25 32 30 0.5 0 100,25280087
25 33 30 0.5 0 100,25280088
25 34 30 0.5 0 100,25280089
25 35 30 0.5 0 100,25280090
25 36 30 0.5 0 100,25280091
25 37 30 0.5 0 100,25280092
25 38 30 0.5 100 0,25280093
25 39 30 0.5 100 0,25280094
25 21 31 0.5 100 0,25285077
25 22 31 0.5 100 0,25285078
25 23 31 0.5 0 100,25285079
25 24 31 0.5 0 100,25285080
25 25 31 0.5 0 100,25285081
25 26 31 0.5 0 100,25285082
25 27 31 0.5 0 100,25285083
25 28 31 0.5 0 100,25285084
25 29 31 0.5 0 100,25285085
25 30 31 0.5 0 100,25285086
25 31 31 0.5 0 100,25285087
25 32 31 0.5 0 100,25285088
25 33 31 0.5 0 100,25285089
25 34 31 0.5 0 100,25285090
25 35 31 0.5 0 100,25285091
25 36 31 0.5 0 100,25285092
25 37 31 0.5 0 100,25285093
25 38 31 0.5 100 0,25285094
25 39 31 0.5 100 0,25285095
25 21 32 0.5 100 0,25290078
25 22 32 0.5 100 0,25290079
25 23 32 0.5 0 100,25290080
25 24 32 0.5 0 100,25290081
25 25 32 0.5 0 100,25290082
25 26 32 0.5 0 100,25290083
25 27 32 0.5 0 100,25290084
25 28 32 0.5 0 100,25290085
25 29 32 0.5 0 100,25290086
25 30 32 0.5 0 100,25290087
25 31 32 0.5 0 100,25290088
25 32 32 0.5 0 100,25290089
25 33 32 0.5 0 100,25290090
25 34 32 0.5 0 100,25290091
25 35 32 0.5 0 100,25290092
25 36 32 0.5 0 100,25290093
25 37 32 0.5 0 100,25290094
25 38 32 0.5 100 0,25290095
25 39 32 0.5 100 0,25290096
25 22 33 0.5 100 0,25295080
25 23 33 0.5 100 0,25295081
25 24 33 0.5 0 100,25295082
25 25 33 0.5 0 100,25295083
25 26 33 0.5 0 100,25295084
25 27 33 0.5 0 100,25295085
25 28 33 0.5 0 100,25295086
25 29 33 0.5 0 100,25295087
25 30 33 0.5 0 100,25295088
25 31 33 0.5 0 100,25295089
25 32 33 0.5 0 100,25295090
25 33 33 0.5 0 100,25295091
25 34 33 0.5 0 100,25295092
25 35 33 0.5 0 100,25295093
25 36 33 0.5 0 100,25295094
25 37 33 0.5 100 0,25295095
25 38 33 0.5 100 0,25295096
25 22 34 0.5 100 0,25300081
25 23 34 0.5 100 0,25300082
25 24 34 0.5 0 100,25300083
25 25 34 0.5 0 100,25300084
25 26 34 0.5 0 100,25300085
25 27 34 0.5 0 100,25300086
25 28 34 0.5 0 100,25300087
25 29 34 0.5 0 100,25300088
25 30 34 0.5 0 100,25300089
25 31 34 0.5 0 100,25300090
25 32 34 0.5 0 100,25300091
25 33 34 0.5 0 100,25300092
25 34 34 0.5 0 100,25300093
25 35 34 0.5 0 100,25300094
25 36 34 0.5 0 100,25300095
25 37 34 0.5 100 0,25300096
25 38 34 0.5 100 0,25300097
25 23 35 0.5 100 0,25305083
25 24 35 0.5 100 0,25305084
25 25 35 0.5 0 100,25305085
25 26 35 0.5 0 100,25305086
25 27 35 0.5 0 100,25305087
25 28 35 0.5 0 100,25305088
25 29 35 0.5 0 100,25305089
25 30 35 0.5 0 100,25305090
25 31 35 0.5 0 100,25305091
25 32 35 0.5 0 100,25305092
25 33 35 0.5 0 100,25305093
25 34 35 0.5 0 100,25305094
25 35 35 0.5 0 100,25305095
25 36 35 0.5 100 0,25305096
25 37 35 0.5 100 0,25305097
25 23 36 0.5 100 0,25310084
25 24 36 0.5 100 0,25310085
25 25 36 0.5 100 0,25310086
25 26 36 0.5 0 100,25310087
25 27 36 0.5 0 100,25310088
25 28 36 0.5 0 100,25310089
25 29 36 0.5 0 100,25310090
25 30 36 0.5 0 100,25310091
25 31 36 0.5 0 100,25310092
25 32 36 0.5 0 100,25310093
25 33 36 0.5 0 100,25310094
25 34 36 0.5 0 100,25310095
25 35 36 0.5 100 0,25310096
25 36 36 0.5 100 0,25310097
25 37 36 0.5 100 0,25310098
25 24 37 0.5 100 0,25315086
25 25 37 0.5 100 0,25315087
25 26 37 0.5 100 0,25315088
25 27 37 0.5 100 0,25315089
25 28 37 0.5 0 100,25315090
25 29 37 0.5 0 100,25315091
25 30 37 0.5 0 100,25315092
25 31 37 0.5 0 100,25315093
25 32 37 0.5 0 100,25315094
25 33 37 0.5 100 0,25315095
25 34 37 0.5 100 0,25315096
25 35 37 0.5 100 0,25315097
25 36 37 0.5 100 0,25315098
25 26 38 0.5 100 0,25320089
25 27 38 0.5 100 0,25320090
25 28 38 0.5 100 0,25320091
25 29 38 0.5 100 0,25320092
25 30 38 0.5 100 0,25320093
25 31 38 0.5 100 0,25320094
25 32 38 0.5 100 0,25320095
25 33 38 0.5 100 0,25320096
25 34 38 0.5 100 0,25320097
25 28 39 0.5 100 0,25325092
25 29 39 0.5 100 0,25325093
25 30 39 0.5 100 0,25325094
25 31 39 0.5 100 0,25325095
25 32 39 0.5 100 0,25325096
26 26 21 0.5 100 0,26240273
26 27 21 0.5 100 0,26240274
26 28 21 0.5 100 0,26240275
26 29 21 0.5 100 0,26240276
26 30 21 0.5 100 0,26240277
26 31 21 0.5 100 0,26240278
26 32 21 0.5 100 0,26240279
26 33 21 0.5 100 0,26240280
26 34 21 0.5 100 0,26240281
26 25 22 0.5 100 0,26245273
26 26 22 0.5 100 0,26245274
26 27 22 0.5 100 0,26245275
26 28 22 0.5 100 0,26245276
26 29 22 0.5 100 0,26245277
26 30 22 0.5 0 100,26245278
26 31 22 0.5 100 0,26245279
26 32 22 0.5 100 0,26245280
26 33 22 0.5 100 0,26245281
26 34 22 0.5 100 0,26245282
26 35 22 0.5 100 0,26245283
26 24 23 0.5 100 0,26250273
26 25 23 0.5 100 0,26250274
26 26 23 0.5 100 0,26250275
26 27 23 0.5 0 100,26250276
26 28 23 0.5 0 100,26250277
26 29 23 0.5 0 100,26250278
26 30 23 0.5 0 100,26250279
26 31 23 0.5 0 100,26250280
26 32 23 0.5 0 100,26250281
26 33 23 0.5 0 100,26250282
26 34 23 0.5 100 0,26250283
26 35 23 0.5 100 0,26250284
26 36 23 0.5 100 0,26250285
26 23 24 0.5 100 0,26255273
26 24 24 0.5 100 0,26255274
26 25 24 0.5 0 100,26255275
26 26 24 0.5 0 100,26255276
26 27 24 0.5 0 100,26255277
26 28 24 0.5 0 100,26255278
26 29 24 0.5 0 100,26255279
26 30 24 0.5 0 100,26255280
26 31 24 0.5 0 100,26255281
26 32 24 0.5 0 100,26255282
26 33 24 0.5 0 100,26255283
26 34 24 0.5 0 100,26255284
26 35 24 0.5 0 100,26255285
26 36 24 0.5 100 0,26255286
26 37 24 0.5 100 0,26255287
26 22 25 0.5 100 0,26260273
26 23 25 0.5 100 0,26260274
26 24 25 0.5 0 100,26260275
26 25 25 0.5 0 100,26260276
26 26 25 0.5 0 100,26260277
26 27 25 0.5 0 100,26260278
26 28 25 0.5 0 100,26260279
26 29 25 0.5 0 100,26260280
26 30 25 0.5 0 100,26260281
26 31 25 0.5 0 100,26260282
26 32 25 0.5 0 100,26260283
26 33 25 0.5 0 100,26260284
26 34 25 0.5 0 100,26260285
26 35 25 0.5 0 100,26260286
26 36 25 0.5 0 100,26260287
26 37 25 0.5 100 0,26260288
26 38 25 0.5 100 0,26260289
26 21 26 0.5 100 0,26265273
26 22 26 0.5 100 0,26265274
26 23 26 0.5 100 0,26265275
26 24 26 0.5 0 100,26265276
26 25 26 0.5 0 100,26265277
26 26 26 0.5 0 100,26265278
26 27 26 0.5 0 100,26265279
26 28 26 0.5 0 100,26265280
26 29 26 0.5 0 100,26265281
26 30 26 0.5 0 100,26265282
26 31 26 0.5 0 100,26265283
26 32 26 0.5 0 100,26265284
26 33 26 0.5 0 100,26265285
26 34 26 0.5 0 100,26265286
26 35 26 0.5 0 100,26265287
26 36 26 0.5 0 100,26265288
26 37 26 0.5 100 0,26265289
26 38 26 0.5 100 0,26265290
26 39 26 0.5 100 0,26265291
26 21 27 0.5 100 0,26270274
26 22 27 0.5 100 0,26270275
26 23 27 0.5 0 100,26270276
26 24 27 0.5 0 100,26270277
26 25 27 0.5 0 100,26270278
26 26 27 0.5 0 100,26270279
26 27 27 0.5 0 100,26270280
26 28 27 0.5 0 100,26270281
26 29 27 0.5 0 100,26270282
26 30 27 0.5 0 100,26270283
26 31 27 0.5 0 100,26270284
26 32 27 0.5 0 100,26270285
26 33 27 0.5 0 100,26270286
26 34 27 0.5 0 100,26270287
26 35 27 0.5 0 100,26270288
26 36 27 0.5 0 100,26270289
26 37 27 0.5 0 100,26270290
26 38 27 0.5 100 0,26270291
26 39 27 0.5 100 0,26270292
26 21 28 0.5 100 0,26275275
26 22 28 0.5 100 0,26275276
26 23 28 0.5 0 100,26275277
26 24 28 0.5 0 100,26275278
26 25 28 0.5 0 100,26275279
26 26 28 0.5 0 100,26275280
26 27 28 0.5 0 100,26275281
26 28 28 0.5 0 100,26275282
26 29 28 0.5 0 100,26275283
26 30 28 0.5 0 100,26275284
26 31 28 0.5 0 100,26275285
26 32 28 0.5 0 100,26275286
26 33 28 0.5 0 100,26275287
26 34 28 0.5 0 100,26275288
26 35 28 0.5 0 100,26275289
26 36 28 0.5 0 100,26275290
26 37 28 0.5 0 100,26275291
26 38 28 0.5 100 0,26275292
26 39 28 0.5 100 0,26275293
26 21 29 0.5 100 0,26280276
26 22 29 0.5 100 0,26280277
26 23 29 0.5 0 100,26280278
26 24 29 0.5 0 100,26280279
26 25 29 0.5 0 100,26280280
26 26 29 0.5 0 100,26280281
26 27 29 0.5 0 100,26280282
26 28 29 0.5 0 100,26280283
26 29 29 0.5 0 100,26280284
26 30 29 0.5 0 100,26280285
26 31 29 0.5 0 100,26280286
26 32 29 0.5 0 100,26280287
26 33 29 0.5 0 100,26280288
26 34 29 0.5 0 100,26280289
26 35 29 0.5 0 100,26280290
26 36 29 0.5 0 100,26280291
26 37 29 0.5 0 100,26280292
26 38 29 0.5 100 0,26280293
26 39 29 0.5 100 0,26280294
26 21 30 0.5 100 0,26285277
26 22 30 0.5 0 100,26285278
26 23 30 0.5 0 100,26285279
26 24 30 0.5 0 100,26285280
26 25 30 0.5 0 100,26285281
26 26 30 0.5 0 100,26285282
26 27 30 0.5 0 100,26285283
26 28 30 0.5 0 100,26285284
26 29 30 0.5 0 100,26285285
26 30 30 0.5 0 100,26285286
26 31 30 0.5 0 100,26285287
26 32 30 0.5 0 100,26285288
26 33 30 0.5 0 100,26285289
26 34 30 0.5 0 100,26285290
26 35 30 0.5 0 100,26285291
26 36 30 0.5 0 100,26285292
26 37 30 0.5 0 100,26285293
26 38 30 0.5 0 100,26285294
26 39 30 0.5 100 0,26285295
26 21 31 0.5 100 0,26290278
26 22 31 0.5 100 0,26290279
26 23 31 0.5 0 100,26290280
26 24 31 0.5 0 100,26290281
26 25 31 0.5 0 100,26290282
26 26 31 0.5 0 100,26290283
26 27 31 0.5 0 100,26290284
26 28 31 0.5 0 100,26290285
26 29 31 0.5 0 100,26290286
26 30 31 0.5 0 100,26290287
26 31 31 0.5 0 100,26290288
26 32 31 0.5 0 100,26290289
26 33 31 0.5 0 100,26290290
26 34 31 0.5 0 100,26290291
26 35 31 0.5 0 100,26290292
26 36 31 0.5 0 100,26290293
26 37 31 0.5 0 100,26290294
26 38 31 0.5 100 0,26290295
26 39 31 0.5 100 0,26290296
26 21 32 0.5 100 0,26295279
26 22 32 0.5 100 0,26295280
26 23 32 0.5 0 100,26295281
26 24 32 0.5 0 100,26295282
26 25 32 0.5 0 100,26295283
26 26 32 0.5 0 100,26295284
26 27 32 0.5 0 100,26295285
26 28 32 0.5 0 100,26295286
26 29 32 0.5 0 100,26295287
26 30 32 0.5 0 100,26295288
26 31 32 0.5 0 100,26295289
26 32 32 0.5 0 100,26295290
26 33 32 0.5 0 100,26295291
26 34 32 0.5 0 100,26295292
26 35 32 0.5 0 100,26295293
26 36 32 0.5 0 100,26295294
26 37 32 0.5 0 100,26295295
26 38 32 0.5 100 0,26295296
26 39 32 0.5 100 0,26295297
26 21 33 0.5 100 0,26300280
26 22 33 0.5 100 0,26300281
26 23 33 0.5 0 100,26300282
26 24 33 0.5 0 100,26300283
26 25 33 0.5 0 100,26300284
26 26 33 0.5 0 100,26300285
26 27 33 0.5 0 100,26300286
26 28 33 0.5 0 100,26300287
26 29 33 0.5 0 100,26300288
26 30 33 0.5 0 100,26300289
26 31 33 0.5 0 100,26300290
26 32 33 0.5 0 100,26300291
26 33 33 0.5 0 100,26300292
26 34 33 0.5 0 100,26300293
26 35 33 0.5 0 100,26300294
26 36 33 0.5 0 100,26300295
26 37 33 0.5 0 100,26300296
26 38 33 0.5 100 0,26300297
26 39 33 0.5 100 0,26300298
26 21 34 0.5 100 0,26305281
26 22 34 0.5 100 0,26305282
26 23 34 0.5 100 0,26305283
26 24 34 0.5 0 100,26305284
26 25 34 0.5 0 100,26305285
26 26 34 0.5 0 100,26305286
26 27 34 0.5 0 100,26305287
26 28 34 0.5 0 100,26305288
26 29 34 0.5 0 100,26305289
26 30 34 0.5 0 100,26305290
26 31 34 0.5 0 100,26305291
26 32 34 0.5 0 100,26305292
26 33 34 0.5 0 100,26305293
26 34 34 0.5 0 100,26305294
26 35 34 0.5 0 100,26305295
26 36 34 0.5 0 100,26305296
26 37 34 0.5 100 0,26305297
26 38 34 0.5 100 0,26305298
26 39 34 0.5 100 0,26305299
26 22 35 0.5 100 0,26310283
26 23 35 0.5 100 0,26310284
26 24 35 0.5 0 100,26310285
26 25 35 0.5 0 100,26310286
26 26 35 0.5 0 100,26310287
26 27 35 0.5 0 100,26310288
26 28 35 0.5 0 100,26310289
26 29 35 0.5 0 100,26310290
26 30 35 0.5 0 100,26310291
26 31 35 0.5 0 100,26310292
26 32 35 0.5 0 100,26310293
26 33 35 0.5 0 100,26310294
26 34 35 0.5 0 100,26310295
26 35 35 0.5 0 100,26310296
26 36 35 0.5 0 100,26310297
26 37 35 0.5 100 0,26310298
26 38 35 0.5 100 0,26310299
26 23 36 0.5 100 0,26315285
26 24 36 0.5 100 0,26315286
26 25 36 0.5 0 100,26315287
26 26 36 0.5 0 100,26315288
26 27 36 0.5 0 100,26315289
26 28 36 0.5 0 100,26315290
26 29 36 0.5 0 100,26315291
26 30 36 0.5 0 100,26315292
26 31 36 0.5 0 100,26315293
26 32 36 0.5 0 100,26315294
26 33 36 0.5 0 100,26315295
26 34 36 0.5 0 100,26315296
26 35 36 0.5 0 100,26315297
26 36 36 0.5 100 0,26315298
26 37 36 0.5 100 0,26315299
26 24 37 0.5 100 0,26320287
26 25 37 0.5 100 0,26320288
26 26 37 0.5 100 0,26320289
26 27 37 0.5 0 100,26320290
26 28 37 0.5 0 100,26320291
26 29 37 0.5 0 100,26320292
26 30 37 0.5 0 100,26320293
26 31 37 0.5 0 100,26320294
26 32 37 0.5 0 100,26320295
26 33 37 0.5 0 100,26320296
26 34 37 0.5 100 0,26320297
26 35 37 0.5 100 0,26320298
26 36 37 0.5 100 0,26320299
26 25 38 0.5 100 0,26325289
26 26 38 0.5 100 0,26325290
26 27 38 0.5 100 0,26325291
26 28 38 0.5 100 0,26325292
26 29 38 0.5 100 0,26325293
26 30 38 0.5 0 100,26325294
26 31 38 0.5 100 0,26325295
26 32 38 0.5 100 0,26325296
26 33 38 0.5 100 0,26325297
26 34 38 0.5 100 0,26325298
26 35 38 0.5 100 0,26325299
26 26 39 0.5 100 0,26330291
26 27 39 0.5 100 0,26330292
26 28 39 0.5 100 0,26330293
26 29 39 0.5 100 0,26330294
26 30 39 0.5 100 0,26330295
26 31 39 0.5 100 0,26330296
26 32 39 0.5 100 0,26330297
26 33 39 0.5 100 0,26330298
26 34 39 0.5 100 0,26330299
27 28 20 0.5 100 0,27240475
27 29 20 0.5 100 0,27240476
27 30 20 0.5 100 0,27240477
27 31 20 0.5 100 0,27240478
27 32 20 0.5 100 0,27240479
27 26 21 0.5 100 0,27245474
27 27 21 0.5 100 0,27245475
27 28 21 0.5 100 0,27245476
27 29 21 0.5 100 0,27245477
27 30 21 0.5 100 0,27245478
27 31 21 0.5 100 0,27245479
27 32 21 0.5 100 0,27245480
27 33 21 0.5 100 0,27245481
27 34 21 0.5 100 0,27245482
27 24 22 0.5 100 0,27250473
27 25 22 0.5 100 0,27250474
27 26 22 0.5 100 0,27250475
27 27 22 0.5 100 0,27250476
27 28 22 0.5 0 100,27250477
27 29 22 0.5 0 100,27250478
27 30 22 0.5 0 100,27250479
27 31 22 0.5 0 100,27250480
27 32 22 0.5 0 100,27250481
27 33 22 0.5 100 0,27250482
27 34 22 0.5 100 0,27250483
27 35 22 0.5 100 0,27250484
27 36 22 0.5 100 0,27250485
27 23 23 0.5 100 0,27255473
27 24 23 0.5 100 0,27255474
27 25 23 0.5 100 0,27255475
27 26 23 0.5 0 100,27255476
27 27 23 0.5 0 100,27255477
27 28 23 0.5 0 100,27255478
27 29 23 0.5 0 100,27255479
27 30 23 0.5 0 100,27255480
27 31 23 0.5 0 100,27255481
27 32 23 0.5 0 100,27255482
27 33 23 0.5 0 100,27255483
27 34 23 0.5 0 100,27255484
27 35 23 0.5 100 0,27255485
27 36 23 0.5 100 0,27255486
27 37 23 0.5 100 0,27255487
27 22 24 0.5 100 0,27260473
27 23 24 0.5 100 0,27260474
27 24 24 0.5 100 0,27260475
27 25 24 0.5 0 100,27260476
27 26 24 0.5 0 100,27260477
27 27 24 0.5 0 100,27260478
27 28 24 0.5 0 100,27260479
27 29 24 0.5 0 100,27260480
27 30 24 0.5 0 100,27260481
27 31 24 0.5 0 100,27260482
27 32 24 0.5 0 100,27260483
27 33 24 0.5 0 100,27260484
27 34 24 0.5 0 100,27260485
27 35 24 0.5 0 100,27260486
27 36 24 0.5 100 0,27260487
27 37 24 0.5 100 0,27260488
27 38 24 0.5 100 0,27260489
27 22 25 0.5 100 0,27265474
27 23 25 0.5 100 0,27265475
27 24 25 0.5 0 100,27265476
27 25 25 0.5 0 100,27265477
27 26 25 0.5 0 100,27265478
27 27 25 0.5 0 100,27265479
27 28 25 0.5 0 100,27265480
27 29 25 0.5 0 100,27265481
27 30 25 0.5 0 100,27265482
27 31 25 0.5 0 100,27265483
27 32 25 0.5 0 100,27265484
27 33 25 0.5 0 100,27265485
27 34 25 0.5 0 100,27265486
27 35 25 0.5 0 100,27265487
27 36 25 0.5 0 100,27265488
27 37 25 0.5 100 0,27265489
27 38 25 0.5 100 0,27265490
27 21 26 0.5 100 0,27270474
27 22 26 0.5 100 0,27270475
27 23 26 0.5 0 100,27270476
27 24 26 0.5 0 100,27270477
27 25 26 0.5 0 100,27270478
27 26 26 0.5 0 100,27270479
27 27 26 0.5 0 100,27270480
27 28 26 0.5 0 100,27270481
27 29 26 0.5 0 100,27270482
27 30 26 0.5 0 100,27270483
27 31 26 0.5 0 100,27270484
27 32 26 0.5 0 100,27270485
27 33 26 0.5 0 100,27270486
27 34 26 0.5 0 100,27270487
27 35 26 0.5 0 100,27270488
27 36 26 0.5 0 100,27270489
27 37 26 0.5 0 100,27270490
27 38 26 0.5 100 0,27270491
27 39 26 0.5 100 0,27270492
27 21 27 0.5 100 0,27275475
27 22 27 0.5 100 0,27275476
27 23 27 0.5 0 100,27275477
27 24 27 0.5 0 100,27275478
27 25 27 0.5 0 100,27275479
27 26 27 0.5 0 100,27275480
27 27 27 0.5 0 100,27275481
27 28 27 0.5 0 100,27275482
27 29 27 0.5 0 100,27275483
27 30 27 0.5 0 100,27275484
27 31 27 0.5 0 100,27275485
27 32 27 0.5 0 100,27275486
27 33 27 0.5 0 100,27275487
27 34 27 0.5 0 100,27275488
27 35 27 0.5 0 100,27275489
27 36 27 0.5 0 100,27275490
27 37 27 0.5 0 100,27275491
27 38 27 0.5 100 0,27275492
27 39 27 0.5 100 0,27275493
27 20 28 0.5 100 0,27280475
27 21 28 0.5 100 0,27280476
27 22 28 0.5 0 100,27280477
27 23 28 0.5 0 100,27280478
27 24 28 0.5 0 100,27280479
27 25 28 0.5 0 100,27280480
27 26 28 0.5 0 100,27280481
27 27 28 0.5 0 100,27280482
27 28 28 0.5 0 100,27280483
27 29 28 0.5 0 100,27280484
27 30 28 0.5 0 100,27280485
27 31 28 0.5 0 100,27280486
27 32 28 0.5 0 100,27280487
27 33 28 0.5 0 100,27280488
27 34 28 0.5 0 100,27280489
27 35 28 0.5 0 100,27280490
27 36 28 0.5 0 100,27280491
27 37 28 0.5 0 100,27280492
27 38 28 0.5 0 100,27280493
27 39 28 0.5 100 0,27280494
27 40 28 0.5 100 0,27280495
27 20 29 0.5 100 0,27285476
27 21 29 0.5 100 0,27285477
27 22 29 0.5 0 100,27285478
27 23 29 0.5 0 100,27285479
27 24 29 0.5 0 100,27285480
27 25 29 0.5 0 100,27285481
27 26 29 0.5 0 100,27285482
27 27 29 0.5 0 100,27285483
27 28 29 0.5 0 100,27285484
27 29 29 0.5 0 100,27285485
27 30 29 0.5 0 100,27285486
27 31 29 0.5 0 100,27285487
27 32 29 0.5 0 100,27285488
27 33 29 0.5 0 100,27285489
27 34 29 0.5 0 100,27285490
27 35 29 0.5 0 100,27285491
27 36 29 0.5 0 100,27285492
27 37 29 0.5 0 100,27285493
27 38 29 0.5 0 100,27285494
27 39 29 0.5 100 0,27285495
27 40 29 0.5 100 0,27285496
27 20 30 0.5 100 0,27290477
27 21 30 0.5 100 0,27290478
27 22 30 0.5 0 100,27290479
27 23 30 0.5 0 100,27290480
27 24 30 0.5 0 100,27290481
27 25 30 0.5 0 100,27290482
27 26 30 0.5 0 100,27290483
27 27 30 0.5 0 100,27290484
27 28 30 0.5 0 100,27290485
27 29 30 0.5 0 100,27290486
27 30 30 0.5 0 100,27290487
27 31 30 0.5 0 100,27290488
27 32 30 0.5 0 100,27290489
27 33 30 0.5 0 100,27290490
27 34 30 0.5 0 100,27290491
27 35 30 0.5 0 100,27290492
27 36 30 0.5 0 100,27290493
27 37 30 0.5 0 100,27290494
27 38 30 0.5 0 100,27290495
27 39 30 0.5 100 0,27290496
27 40 30 0.5 100 0,27290497
27 20 31 0.5 100 0,27295478
27 21 31 0.5 100 0,27295479
27 22 31 0.5 0 100,27295480
27 23 31 0.5 0 100,27295481
27 24 31 0.5 0 100,27295482
27 25 31 0.5 0 100,27295483
27 26 31 0.5 0 100,27295484
27 27 31 0.5 0 100,27295485
27 28 31 0.5 0 100,27295486
27 29 31 0.5 0 100,27295487
27 30 31 0.5 0 100,27295488
27 31 31 0.5 0 100,27295489
27 32 31 0.5 0 100,27295490
27 33 31 0.5 0 100,27295491
27 34 31 0.5 0 100,27295492
27 35 31 0.5 0 100,27295493
27 36 31 0.5 0 100,27295494
27 37 31 0.5 0 100,27295495
27 38 31 0.5 0 100,27295496
27 39 31 0.5 100 0,27295497
27 40 31 0.5 100 0,27295498
27 20 32 0.5 100 0,27300479
27 21 32 0.5 100 0,27300480
27 22 32 0.5 0 100,27300481
27 23 32 0.5 0 100,27300482
27 24 32 0.5 0 100,27300483
27 25 32 0.5 0 100,27300484
27 26 32 0.5 0 100,27300485
27 27 32 0.5 0 100,27300486
27 28 32 0.5 0 100,27300487
27 29 32 0.5 0 100,27300488
27 30 32 0.5 0 100,27300489
27 31 32 0.5 0 100,27300490
27 32 32 0.5 0 100,27300491
27 33 32 0.5 0 100,27300492
27 34 32 0.5 0 100,27300493
27 35 32 0.5 0 100,27300494
27 36 32 0.5 0 100,27300495
27 37 32 0.5 0 100,27300496
27 38 32 0.5 0 100,27300497
27 39 32 0.5 100 0,27300498
27 40 32 0.5 100 0,27300499
27 21 33 0.5 100 0,27305481
27 22 33 0.5 100 0,27305482
27 23 33 0.5 0 100,27305483
27 24 33 0.5 0 100,27305484
27 25 33 0.5 0 100,27305485
27 26 33 0.5 0 100,27305486
27 27 33 0.5 0 100,27305487
27 28 33 0.5 0 100,27305488
27 29 33 0.5 0 100,27305489
27 30 33 0.5 0 100,27305490
27 31 33 0.5 0 100,27305491
27 32 33 0.5 0 100,27305492
27 33 33 0.5 0 100,27305493
27 34 33 0.5 0 100,27305494
27 35 33 0.5 0 100,27305495
27 36 33 0.5 0 100,27305496
27 37 33 0.5 0 100,27305497
27 38 33 0.5 100 0,27305498
27 39 33 0.5 100 0,27305499
27 21 34 0.5 100 0,27310482
27 22 34 0.5 100 0,27310483
27 23 34 0.5 0 100,27310484
27 24 34 0.5 0 100,27310485
27 25 34 0.5 0 100,27310486
